,mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type
7679,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,22,therapist,00:02:13,"If-if I can draw an analogy-- Again, even though this medicine is in the same family as those big broad-broad family. If I could draw an analogy, a grape and a watermelon are in the same family of fruits, you know, and obviously, grape is much smaller than a watermelon. And if you eat one grape, you'd be fine. If you ate an entire watermelon, it can make you very sick. If we look at the grape as the medicine your daughter's taking, again, it's in the same broad family, the amount of drug that your daughter is getting is very small. Uh, and not only that it's not an anabolic steroid, even though it's in the same big family. And what this drug does is actually reduces the inflammation in your daughter's lungs. And-and it doesn't even get absorbed into the body. It only goes to her lungs. And as I said, I wouldn't want your daughter taking a medication that could have the impact of those anabolic steroids. This is really safe for your daughter to use. So what-what are your thoughts about considering having her using this?",0,True,information,False,,True,open,therapist_input,
7680,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,23,client,00:03:12,"Well, I-I guess I didn't realize that they weren't the same thing as the anabolic steroids.",0,,,,,,,,neutral
7681,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,24,therapist,00:03:17,Mm-hmm.,0,False,,False,,False,,other,
7682,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,25,client,00:03:17,"Which are the ones that cause all the problems and everything. So, um, if-if you can assure me that it's not going to have those same side effects and health problems-",0,,,,,,,,change
7683,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,26,therapist,00:03:27,"Yeah, def-definitely would not. I mean, probably you saw the name corticosteroid and thought, ""uh-oh.""",0,True,information,True,complex,False,,therapist_input,
7684,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,27,client,00:03:32,Yeah.,0,,,,,,,,neutral
7685,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,28,therapist,00:03:32,"You know. And so-- yeah, and that- and that does concern people. But I do want to reassure you that this is medication that only goes to her lungs, and won't get in her body and they're not the same kind of drugs as the ones you're worried about.",0,True,information,True,simple,False,,therapist_input,
7686,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,29,client,00:03:43,Okay.,0,,,,,,,,neutral
7687,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,30,therapist,00:03:44,Do you mind if I talk to you a little bit about what your daughter's lungs are like when she's having these inflammations and needing to go to the emergency room?,0,False,,False,,True,closed,question,
7688,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,31,client,00:03:51,Yeah.,0,,,,,,,,neutral
7689,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,32,therapist,00:03:51,"Okay. When-when somebody has asthma, their lungs are like hypersensitive. If I could use an analogy, again, if-if you had the skin burnt off your arm, if somebody brushed up against you before he had the skin burned off your arm, it wouldn't bother you at all. But when the skin's burned off your arm, you literally react to it. Her lungs are exquisitely sensitive. Uh, and like the skin on your arm would be if the skin got burned off. And what this drug can do? This chronic inhaler is reduce the inflammation in her lungs so that her lungs don't remain exquisitely sensitive. Because otherwise, everything in the air like dust, pollen, uh, reacts with her, uh, in ways that it would not normally affect us.",0,True,information,False,,False,,therapist_input,
7690,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,33,client,00:04:38,"Oh, okay.",0,,,,,,,,neutral
7691,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,34,therapist,00:04:38,And so this chronic inhaler can really prevent that from happening. Okay? Which is why it's so important to use it.,0,True,information,False,,False,,therapist_input,
7692,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,35,client,00:04:44,Mm-hmm.,0,,,,,,,,neutral
7693,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,36,therapist,00:04:44,"The other thing I was going to tell you is that, unfortunately, uh, even though you are smoking outside and keeping the smoke away from her, the smoke on your clothes, because her lungs are so sensitive, can also affect her lungs and cause her to have a reaction. Now, something I'd like you to think about is that, if you use the chronic inhaler every day, she may not be sensitive to the smoke on your clothes, but she still maybe because her lungs are just very different than ours. Um, honestly, I'd love to see you quit smoking for you too because, you know, as you know, it's not real good for you.",0,True,advice,False,,False,,therapist_input,
7694,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,37,client,00:05:19,Yeah.,0,,,,,,,,neutral
7695,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,38,therapist,00:05:20,"Uh, and it would certainly help her. Um, but what I'd like you to do is to, kind of, keep an eye on what happens when she uses the chronic inhaler. And if she's still flaring up when you're around her, if there are any, if there is smoke on your clothes because it-it can flare her up.",0,True,advice,False,,False,,therapist_input,
7696,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,39,client,00:05:38,"Oh, even when it's just on my clothes?",0,,,,,,,,neutral
7697,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,40,therapist,00:05:39,Yeah. Yeah.,0,True,information,False,,False,,therapist_input,
7698,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,41,client,00:05:40,She's that sensitive. If I realized that—,0,,,,,,,,neutral
7699,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,42,therapist,00:05:42,"It-it-it-- Yeah. It may not- it may not when she uses the chronic inhaler, uh, but you'll need to keep an eye on that. Obviously, it would be- what would be best if it didn't get on your clothes, or you quit smoking.",0,True,advice,False,,False,,therapist_input,
7700,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,43,client,00:05:54,"Right. Um, so would it help, um-- You know, the thought of quitting smoking is a pretty daunting aspect.",0,,,,,,,,sustain
7701,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,44,therapist,00:06:00,Mm-hmm.,0,False,,False,,False,,other,
7702,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,45,client,00:06:00,"I mean, I know people who've tried to quit and it's-it's just it's- it's really difficult, you know. So I know, it'd be better—",0,,,,,,,,sustain
7703,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,46,therapist,00:06:06,"Very hard. It's very relaxing, and-",0,True,information,True,simple,False,,reflection,
7704,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,47,client,00:06:07,Yeah.,0,,,,,,,,neutral
7705,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,48,therapist,00:06:07,And-and it's hard to replace it with something.,0,True,information,False,,False,,therapist_input,
7706,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,49,client,00:06:10,"Yeah, it is. Um.",0,,,,,,,,sustain
7707,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,50,therapist,00:06:11,"So, uh, any thoughts on what you may be able to do to-to help at this point, if you don't choose to quit right away?",0,False,,False,,True,open,question,
7708,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,51,client,00:06:16,"Well, I was thinking, um, if since it, you know, it affects her that it's on my clothes, if I only smoked while she was at school, and then changed my clothes before she came home. Would that help?",0,,,,,,,,change
7709,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,52,therapist,00:06:26,"Oh, that-that sounds like it would be great if you were able to do that. Obviously, don't smoke in the house, you know- you know.",0,True,information,False,,False,,therapist_input,
7710,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,53,client,00:06:31,"Oh, absolutely. I never. Never.",0,,,,,,,,change
7711,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,54,therapist,00:06:33,"Um, so yeah. If you're willing to do that, that certainly would help.",0,True,information,False,,False,,therapist_input,
7712,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,55,client,00:06:37,Okay.,0,,,,,,,,neutral
7713,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,56,therapist,00:06:37,"Uh, again, if you get to the point sometime down the road where you're willing to quit for both you and her, uh, we'd be glad to help you do that. Because you're right it is- it's not an easy thing to do.",0,True,information,False,,False,,therapist_input,
7714,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,57,client,00:06:47,Yeah. [chuckles],0,,,,,,,,neutral
7715,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,58,therapist,00:06:48,Okay.,0,False,,False,,False,,other,
7716,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,59,client,00:06:48,It's really difficult.,0,,,,,,,,sustain
7717,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,60,therapist,00:06:49,"So it sounds like right now where we are, is you're willing to-to have her use the chronic inhaler-",0,False,,True,complex,False,,reflection,
7718,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,61,client,00:06:53,Mm-hmm.,0,,,,,,,,change
7719,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,62,therapist,00:06:54,"-to try to get the inflammation down, so she doesn't need to go to the emergency room and do whatever you can at this point to keep the smoke off your clothes. And I think you're gonna see big changes in terms of, uh, her not needing to go to the emergency room, and you probably won't need to use the rescue inhaler hardly at all.",0,True,information,False,,False,,therapist_input,
7720,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,63,client,00:07:09,"Oh, really?",0,,,,,,,,neutral
7721,high,78,ComMIt Asthma Dialogue with MI,https://www.youtube.com/watch?v=lvxa64imMiY&feature=youtu.be,asthma management,64,therapist,00:07:10,"Yeah, because you'll get that inflammation down.",0,True,information,False,,False,,therapist_input,
